filename,dut,dut_version,os_version,config,test_case_id,suite,run_date,execution_duration,failure_freq_suite,failure_freq_dut,recent_failure_flag,error_msg,cluster,root_cause_label,keywords,label
tc_conf_ptp-tc_mhg_003_20241014-133528.log,ptp-tc_hirshman_ieee_untag_1step,1.2,Linux,ptp-tc_hirshman_ieee_untag_1step,tc_conf_ptp-tc_mhg_003,ptp-tc,2024-10-14,24,363.0,22.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_pcg_008_20241021-124433.log,hirschman,1.1,Linux,ptp-oc_default_profile,tc_conf_ptp-oc_pcg_008,ptp-oc,2024-10-21,28,1115.0,40.0,0,instead #,-1,Normal,No keywords,ABORT
tc_conf_dtmf_hvg_010_20241104-112503.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_010,dtmf,2024-11-04,29,46.0,105.0,0,DTMF RTP session packets are not received on TEE##                .                                               #,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_pcg_012_20241104-145420.log,hirschmann_ieee_tag,1.1,Linux,ptp_oc_ieee_tag_hirschmann,tc_conf_ptp-oc_pcg_012,ptp-oc,2024-11-04,42,1115.0,32.0,1,DUT has not configured with priority2 value as 0#,6,DUT Configuration Value Error,"dut, not, has, configured, value",FAIL
tc_conf_ptp-oc_pcg_010_20241012-174859.log,Hirscman_ptp-oc_default_profile,1.0,Linux,ptp_hirschman_oc_default,tc_conf_ptp-oc_pcg_010,ptp-oc,2024-10-12,40,1115.0,43.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_udp_hvg_003_20241001-154106.log,Dinstar,1.2,Linux,udp_check,tc_conf_udp_hvg_003,udp,2024-10-01,34,81.0,105.0,1,DUT has not sent the SIP packets with expected  #,8,Announce / SIP Transmission Error,"dut, not, announce, does, port",FAIL
tc_conf_dtmf_hvg_008_20241112-171032.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_008,dtmf,2024-11-12,21,46.0,105.0,0,DTMF RTP session packets are not received on TEE##                .                                               #,-1,Normal,No keywords,ABORT
tc_conf_dtmf_hvg_013_20240730-153410.log,Kamailio,1.0,Linux,dtmf_testing_kamailio,tc_conf_dtmf_hvg_013,dtmf,2024-07-30,17,46.0,46.0,0,DTMF RTP session packets are not received on TEE.,-1,Normal,No keywords,ABORT
tc_conf_ptp-tc_pcg_002_20241014-133045.log,ptp-tc_hirshman_ieee_untag_1step,1.0,Linux,ptp-tc_hirshman_ieee_untag_1step,tc_conf_ptp-tc_pcg_002,ptp-tc,2024-10-14,42,363.0,22.0,0,This test case is only applicable for Unicast Mode,-1,Normal,No keywords,ABORT
tc_conf_dtmf_hvg_009_20241113-174732.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,dtmf,2024-11-13,17,46.0,105.0,0,DTMF RTP session packets are not received on TEE.,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mhg_005_20241101-172228.log,hirchmann_udp_def_mul_untag,1.1,Linux,ptp_oc_hir_udp_mul_untag_def,tc_conf_ptp-oc_mhg_005,ptp-oc,2024-11-01,33,1115.0,46.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mhg_009_20241105-115628.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_009,ptp-oc,2024-11-05,26,1115.0,234.0,1,or test result may be in correct.,3,Test Result / Validation Issue,"test, result, may, correct",FAIL
tc_conf_ptp-oc_mtg_018_20241105-183934.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mtg_018,ptp-oc,2024-11-05,28,1115.0,319.0,1,with error - Capture id does not exist,1,Capture / ID Handling Error,"capture, does, not, exist",FAIL
tc_conf_ptp-oc_pcg_014_20241012-165738.log,Hirscman_ptp-oc_default_profile,1.0,Linux,ptp_hirschman_oc_default,tc_conf_ptp-oc_pcg_014,ptp-oc,2024-10-12,39,1115.0,43.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-tc_pcg_001_20241018-154133.log,ptp-tc_hirschman_pp2_tag_2step,1.1,Linux,ptp-tc_hirschman_pp2_tag_2step,tc_conf_ptp-tc_pcg_001,ptp-tc,2024-10-18,27,363.0,103.0,1,DUT does not transmit PDELAY_REQ message on     #,4,PTP Transmission / PDELAY_RESP Failure,"dut, does, not, transmit, message",FAIL
tc_conf_ptp-tc_mhg_008_20241015-183835.log,Hirschman_udp_mul_2step_untag_tc,1.1,Linux,ptp-tc_hirshman_udp_mul_untag_2step,tc_conf_ptp-tc_mhg_008,ptp-tc,2024-10-15,40,363.0,18.0,0,This test case is only applicable for Unicast Mode,-1,Normal,No keywords,ABORT
tc_conf_ptp-bc_mtg_008_20241013-183155.log,hirshman_ieee_mul_untag_one_step,1.2,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_mtg_008,ptp-bc,2024-10-13,60,194.0,91.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_dtmf_dtg_002_20241205-134843.log,Asterisk,1.1,Linux,dtmf_check_pbx,tc_conf_dtmf_dtg_002,dtmf,2024-12-05,49,46.0,31.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-tc_mhg_011_20241017-175410.log,ptp-tc_hirshman_udp_unicast_untag_2step,1.1,Linux,ptp-tc_hirshman_udp_unicast_untag_2step,tc_conf_ptp-tc_mhg_011,ptp-tc,2024-10-17,38,363.0,91.0,0,DUT does not transmit PDELAY_REQ message on     #,-1,Normal,No keywords,ABORT
tc_conf_ptp-tc_mhg_002_20241016-194828.log,ptp-tc_hirshman_pp1_untag_2step,1.2,Linux,ptp-tc_hirshman_pp1_untag_2step,tc_conf_ptp-tc_mhg_002,ptp-tc,2024-10-16,33,363.0,22.0,1,DUT does not forward SYNC message on port P2 1/6,7,DUT Port / State Mismatch,"dut, not, does, port, message",FAIL
tc_conf_ptp-tc_mtg_002_20241014-125538.log,ptp-tc_hirshman_ieee_tag__2step,1.1,Linux,ptp-tc_hirschman_ieee_tag__2step,tc_conf_ptp-tc_mtg_002,ptp-tc,2024-10-14,25,363.0,68.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_dtmf_pvg_007_20241112-124442.log,Kamailio,1.1,Linux,dtmf_check_ss,tc_conf_dtmf_pvg_007,dtmf,2024-11-12,12,46.0,46.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_dtmf_hvg_009_20241121-155630.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,dtmf,2024-11-21,56,46.0,105.0,0,DTMF RTP session packets are not received on TEE##                .                                               #,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_smg_010_20241012-165905.log,Hirscman_ptp-oc_default_profile,1.0,Linux,ptp_hirschman_oc_default,tc_conf_ptp-oc_smg_010,ptp-oc,2024-10-12,20,1115.0,43.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-bc_smg_014_20241016-145408.log,ptp-tc_hirschman_pp2_tag_2step,1.1,Linux,ptp-tc_hirschman_pp2_tag_2step,tc_conf_ptp-bc_smg_014,ptp-bc,2024-10-16,48,194.0,103.0,0,DUT port P1 is not in Master state.             #,-1,Normal,No keywords,ABORT
tc_conf_dtmf_hvg_010_20241112-170638.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_010,dtmf,2024-11-12,57,46.0,105.0,0,DTMF RTP session packets are not received on TEE.,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mtg_018_20241105-120228.log,hirschmann_ieee_untag_slaveonly,1.1,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_018,ptp-oc,2024-11-05,25,1115.0,234.0,0,This test case is only applicable for Telecom Profile ITU-T G.8275.1/Y.1369.1,-1,Normal,No keywords,ABORT
tc_conf_ptp-tc_mfg_001_20241017-175407.log,ptp-tc_hirshman_udp_unicast_untag_2step,1.2,Linux,ptp-tc_hirshman_udp_unicast_untag_2step,tc_conf_ptp-tc_mfg_001,ptp-tc,2024-10-17,48,363.0,91.0,0,This test case is only applicable for transport type IEEE 802.3,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_pcg_018_20241021-183815.log,ptp-oc_default_ieee_multicast,1.1,Linux,ptp-oc_default_ieee_multicast,tc_conf_ptp-oc_pcg_018,ptp-oc,2024-10-21,22,1115.0,253.0,1,13:05:03.912 # TEST CASE ABORTED: This test case is only applicable for Unicast Mode,5,Bit / Marker Configuration Error,"test, case, not, aborted, bit",FAIL
tc_conf_dtmf_hvg_013_20240730-152751.log,Kamailio,1.0,Linux,dtmf_testing_kamailio,tc_conf_dtmf_hvg_013,dtmf,2024-07-30,45,46.0,46.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mfg_017_20241106-142827.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mfg_017,ptp-oc,2024-11-06,17,1115.0,319.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_rtp_hvg_009_20240911-132336.log,Asterisk,1.5,Linux,dtmf_mgw,tc_conf_rtp_hvg_009,rtp,2024-09-11,23,2.0,31.0,0,RTP packets exchange does not take place between TEE-Linux(UAC) to TEE(UAS).,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_pcg_016_20241030-142241.log,Hirschmann,1.2,Linux,Ptp-oc_telecom_js,tc_conf_ptp-oc_pcg_016,ptp-oc,2024-10-30,50,1115.0,21.0,0,This test case is only applicable for Default Profile,-1,Normal,No keywords,ABORT
tc_conf_dtmf_hvg_010_20240730-162151.log,Dinstar,1.0,Linux,dtmf_testing_mgw,tc_conf_dtmf_hvg_010,dtmf,2024-07-30,34,46.0,105.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-bc_mtg_005_20241015-150001.log,hirshman_ieee_mul_untag_one_step,1.1,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mtg_005,ptp-bc,2024-10-15,59,194.0,91.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-tc_mtg_001_20241015-133800.log,Hirschman_udp_mul_2step_untag_tc,1.2,Linux,ptp-tc_hirshman_udp_mul_untag_2step,tc_conf_ptp-tc_mtg_001,ptp-tc,2024-10-15,20,363.0,18.0,0,DUT does not transmit pdelay request message on port 0/0,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_smg_008_20241104-150120.log,hirschmann_ieee_tag,1.1,Linux,ptp_oc_ieee_tag_hirschmann,tc_conf_ptp-oc_smg_008,ptp-oc,2024-11-04,49,1115.0,32.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-bc_beg_003_20250108-192227.log,Hirschmann,1.3,Linux,ptp_bc_sample,tc_conf_ptp-bc_beg_003,ptp-bc,2025-01-08,32,194.0,21.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mfg_017_20241107-124323.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mfg_017,ptp-oc,2024-11-07,13,1115.0,319.0,0,This test case is only applicable for Telecom Profile ITU-T G.8275.1/Y.1369.1,-1,Normal,No keywords,ABORT
tc_conf_ptp-bc_beg_001_20250108-115513.log,Hirschmann,1.1,Linux,ptp_bc_sample,tc_conf_ptp-bc_beg_001,ptp-bc,2025-01-08,41,194.0,21.0,0,DUT does not transmit Announce message on port  #,-1,Normal,No keywords,ABORT
tc_conf_dtmf_hvg_010_20241105-172512.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_010,dtmf,2024-11-05,17,46.0,105.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-bc_mhg_008_20241015-153559.log,hirshman_ieee_mul_untag_one_step,1.2,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mhg_008,ptp-bc,2024-10-15,45,194.0,91.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-tc_mfg_004_20241016-194621.log,ptp-tc_hirshman_pp1_untag_2step,1.1,Linux,ptp-tc_hirshman_pp1_untag_2step,tc_conf_ptp-tc_mfg_004,ptp-tc,2024-10-16,42,363.0,22.0,0,This test case is only applicable for Transport type UDP/IPv4,-1,Normal,No keywords,ABORT
tc_conf_ptp-bc_lfg_002_20241015-174617.log,hirshman_udp_mul_untag,1.1,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_lfg_002,ptp-bc,2024-10-15,50,194.0,24.0,0,This test case is only applicable for Telecom Profile ITU-T G.8275.2/Y.1369.2,-1,Normal,No keywords,ABORT
tc_conf_dtmf_hvg_012_20241205-142145.log,Kamailio,1.0,Linux,dtmf_check_ss,tc_conf_dtmf_hvg_012,dtmf,2024-12-05,50,46.0,46.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_beg_003_20241021-191204.log,ptp-oc_default_ieee_multicast,1.0,Linux,ptp-oc_default_ieee_multicast,tc_conf_ptp-oc_beg_003,ptp-oc,2024-10-21,22,1115.0,253.0,1,19:10:13.438 CLI: Stopping PTP: Failed,2,CLI / Command Execution Failure,"ptp, failed, cli, stopping, aborted",FAIL
tc_conf_dtmf_pvg_007_20241206-142831.log,Kamailio,1.1,Linux,dtmf_check_ss,tc_conf_dtmf_pvg_007,dtmf,2024-12-06,41,46.0,46.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-bc_beg_001_20241010-174927.log,hirschman_defalut_profile,1.1,Linux,ptp_bc_hirschman,tc_conf_ptp-bc_beg_001,ptp-bc,2024-10-10,49,194.0,2.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_sip_dtg_003_20250610-155701.log,Freepbx,1.5,Linux,sip_test_manual,tc_conf_sip_dtg_003,sip,2025-06-10,60,26.0,4.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-tc_mfg_004_20241017-150959.log,ptp-tc_hirshman_udp_unicast_untag_2step,1.1,Linux,ptp-tc_hirshman_udp_unicast_untag_2step,tc_conf_ptp-tc_mfg_004,ptp-tc,2024-10-17,48,363.0,91.0,0,Unicast Pre Requisite Failed - Unable to resolve ARP,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mtg_017_20241105-120444.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_017,ptp-oc,2024-11-05,25,1115.0,234.0,1,or test result may be in correct.,3,Test Result / Validation Issue,"test, result, may, correct",FAIL
tc_conf_dtmf_pvg_009_20241205-130101.log,Asterisk,1.0,Linux,dtmf_check_pbx,tc_conf_dtmf_pvg_009,dtmf,2024-12-05,58,46.0,31.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_v6bgp4_mbgp_002_20241016-154644.log,cisco,1.1,Linux,v6bpg4_test,tc_conf_v6bgp4_mbgp_002,v6bgp4,2024-10-16,60,9.0,45.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mtg_014_20241012-175356.log,Hirscman_ptp-oc_default_profile,1.0,Linux,ptp_hirschman_oc_default,tc_conf_ptp-oc_mtg_014,ptp-oc,2024-10-12,30,1115.0,43.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_dtmf_hvg_009_20241113-175550.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,dtmf,2024-11-13,39,46.0,105.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_dtmf_hvg_010_20241112-103829.log,Kamailio,1.1,Linux,dtmf_check_ss,tc_conf_dtmf_hvg_010,dtmf,2024-11-12,18,46.0,46.0,0,DTMF RTP session packets are not received on TEE##                .                                               #,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mhg_004_20241105-115314.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_004,ptp-oc,2024-11-05,49,1115.0,234.0,1,or test result may be in correct.,3,Test Result / Validation Issue,"test, result, may, correct",FAIL
tc_conf_ptp-bc_mtg_014_20241014-145601.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_mtg_014,ptp-bc,2024-10-14,42,194.0,91.0,0,DUT does not transmit PDELAY_RESP message on port P1 1/5,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_beg_005_20241021-191618.log,ptp-oc_default_ieee_multicast,1.0,Linux,ptp-oc_default_ieee_multicast,tc_conf_ptp-oc_beg_005,ptp-oc,2024-10-21,25,1115.0,253.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-tc_pcg_003_20241016-192211.log,ptp-tc_hirschman_iec_tag_2step,1.0,Linux,ptp-tc_hirschman_iec_tag_2step,tc_conf_ptp-tc_pcg_003,ptp-tc,2024-10-16,42,363.0,14.0,0,DUT does not transmit PDELAY_REQ message on port P1 1/5,-1,Normal,No keywords,ABORT
tc_conf_dtmf_pvg_004_20241121-131121.log,Asterisk,1.2,Linux,dtmf_e1t1_pbx,tc_conf_dtmf_pvg_004,dtmf,2024-11-21,27,46.0,31.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mfg_015_20241104-131703.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_mfg_015,ptp-oc,2024-11-04,38,1115.0,105.0,1,DUT does not transmit PDELAY_REQ message on port P1 1/5 with expected parameters,0,Interface / Port Mismatch,"dut, does, not, transmit, message",FAIL
tc_conf_ptp-oc_mfg_018_20241106-172727.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mfg_018,ptp-oc,2024-11-06,12,1115.0,319.0,1,with error - Capture id does not exist,1,Capture / ID Handling Error,"capture, does, not, exist",FAIL
tc_conf_dtmf_pvg_009_20241029-175100.log,Asterisk,1.0,Linux,dtmf_check_pbx,tc_conf_dtmf_pvg_009,dtmf,2024-10-29,57,46.0,31.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mtg_005_20241021-193217.log,ptp-oc_default_ieee_multicast,1.1,Linux,ptp-oc_default_ieee_multicast,tc_conf_ptp-oc_mtg_005,ptp-oc,2024-10-21,58,1115.0,253.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-tc_pcg_001_20241014-144044.log,ptp-tc_hirshman_pp1_tag_2step,1.1,Linux,ptp-tc_hirshman_pp1_tag_2step,tc_conf_ptp-tc_pcg_001,ptp-tc,2024-10-14,30,363.0,20.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_dtmf_hvg_010_20241105-155510.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_010,dtmf,2024-11-05,57,46.0,105.0,0,DTMF RTP session packets are not received on TEE##                .                                               #,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mfg_018_20241108-111747.log,hirschmann_ieee_untag,1.1,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_mfg_018,ptp-oc,2024-11-08,49,1115.0,105.0,1,or test result may be in correct.,3,Test Result / Validation Issue,"test, result, may, correct",FAIL
tc_conf_ptp-bc_mhg_012_20241016-151315.log,ptp-tc_hirschman_pp2_tag_2step,1.1,Linux,ptp-tc_hirschman_pp2_tag_2step,tc_conf_ptp-bc_mhg_012,ptp-bc,2024-10-16,12,194.0,103.0,0,This test case is only applicable for Unicast Mode,-1,Normal,No keywords,ABORT
tc_conf_ptp-bc_beg_014_20241014-153612.log,hirshman_ieee_mul_untag_one_step,1.1,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_beg_014,ptp-bc,2024-10-14,60,194.0,91.0,0,This test case is only applicable for Telecom Profile ITU-T G.8275.1/Y.1369.1,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_smg_004_20241104-145926.log,hirschmann_ieee_tag,1.1,Linux,ptp_oc_ieee_tag_hirschmann,tc_conf_ptp-oc_smg_004,ptp-oc,2024-11-04,34,1115.0,32.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_udp_hvg_002_20241004-182906.log,Asterisk,1.2,Linux,udp_check_pbx,tc_conf_udp_hvg_002,udp,2024-10-04,51,81.0,31.0,1,to establish and end the call. INVITE 180 200 ACK,5,Bit / Marker Configuration Error,"test, case, not, aborted, bit",FAIL
tc_conf_ptp-bc_mtg_005_20241015-160351.log,hirshman_ieee_mul_untag_two_step,1.1,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_mtg_005,ptp-bc,2024-10-15,38,194.0,24.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mfg_014_20241105-114949.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mfg_014,ptp-oc,2024-11-05,36,1115.0,234.0,1,or test result may be in correct.,3,Test Result / Validation Issue,"test, result, may, correct",FAIL
tc_conf_ptp-oc_beg_006_20241105-155238.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_beg_006,ptp-oc,2024-11-05,32,1115.0,319.0,1,with error - Capture id does not exist,1,Capture / ID Handling Error,"capture, does, not, exist",FAIL
tc_conf_ptp-bc_mtg_002_20241013-171356.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_mtg_002,ptp-bc,2024-10-13,12,194.0,91.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-bc_beg_003_20241015-163204.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_beg_003,ptp-bc,2024-10-15,46,194.0,24.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-tc_pcg_001_20241018-110437.log,ptp-tc_hirshman_udp_unicast_untag_2step,1.1,Linux,ptp-tc_hirshman_udp_unicast_untag_2step,tc_conf_ptp-tc_pcg_001,ptp-tc,2024-10-18,40,363.0,91.0,1,DUT does not transmit PDELAY_REQ message on port P1 1/5,0,Interface / Port Mismatch,"dut, does, not, transmit, message",FAIL
tc_conf_ptp-oc_smg_005_20241104-135015.log,hirschmann_ieee_untag,1.3,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_smg_005,ptp-oc,2024-11-04,18,1115.0,105.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_dtmf_hvg_010_20241121-182856.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_010,dtmf,2024-11-21,13,46.0,105.0,0,DTMF RTP session packets are not received on TEE.,-1,Normal,No keywords,ABORT
tc_conf_sip_uag_003_20241016-163846.log,Dinstar Mediagateway,1.4,Linux,tcp_check_mgw,tc_conf_sip_uag_003,sip,2024-10-16,28,26.0,14.0,1,DUT has not sent 401 - Unauthorized response to TEE.,8,Announce / SIP Transmission Error,"dut, not, announce, does, port",FAIL
tc_conf_ptp-bc_mfg_022_20241016-151820.log,ptp-tc_hirschman_pp2_tag_2step,1.2,Linux,ptp-tc_hirschman_pp2_tag_2step,tc_conf_ptp-bc_mfg_022,ptp-bc,2024-10-16,22,194.0,103.0,0,This test case is only applicable for Telecom Profile ITU-T G.8275.2/Y.1369.2,-1,Normal,No keywords,ABORT
tc_conf_udp_hvg_003_20240930-164139.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,udp,2024-09-30,42,81.0,105.0,1,DUT has not sent the SIP packets with expected UDP  header fields in call establishment phase.,8,Announce / SIP Transmission Error,"dut, not, announce, does, port",FAIL
tc_conf_ptp-bc_mhg_022_20241016-144602.log,ptp-tc_hirschman_pp2_tag_2step,1.1,Linux,ptp-tc_hirschman_pp2_tag_2step,tc_conf_ptp-bc_mhg_022,ptp-bc,2024-10-16,27,194.0,103.0,0,This test case is only applicable for Telecom Profile ITU-T G.8275.2/Y.1369.2,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mfg_018_20241105-180447.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mfg_018,ptp-oc,2024-11-05,60,1115.0,319.0,0,Unicast Pre Requisite Failed - Unable to resolve ARP,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_pcg_012_20241105-125448.log,hirschmann_ieee_untag_slaveonly,1.1,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_pcg_012,ptp-oc,2024-11-05,14,1115.0,234.0,1,DUT has not configured with  priority2 value  as 0,6,DUT Configuration Value Error,"dut, not, has, configured, value",FAIL
tc_conf_ptp-bc_smg_004_20241015-161831.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_smg_004,ptp-bc,2024-10-15,24,194.0,24.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-bc_pcg_002_20241016-142835.log,ptp-tc_hirschman_pp2_tag_2step,1.1,Linux,ptp-tc_hirschman_pp2_tag_2step,tc_conf_ptp-bc_pcg_002,ptp-bc,2024-10-16,53,194.0,103.0,1,DUT does not transmit Announce message on port  #,8,Announce / SIP Transmission Error,"dut, not, announce, does, port",FAIL
tc_conf_ptp-oc_mhg_015_20241104-160102.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_mhg_015,ptp-oc,2024-11-04,56,1115.0,105.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ipv4_ifg_005_20240729-124250.log,cisco,1.1,Linux,ipv4_cisco_2,tc_conf_ipv4_ifg_005.tcl,ipv4,2024-07-29,51,36.0,45.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_sip_uag_003_20241016-164312.log,Dinstar Mediagateway,1.4,Linux,tcp_check_mgw,tc_conf_sip_uag_003,sip,2024-10-16,51,26.0,14.0,1,DUT has not sent either 180 Ringing or 183 Session Progress Response to TEE.,8,Announce / SIP Transmission Error,"dut, not, announce, does, port",FAIL
tc_conf_ptp-oc_mfg_018_20241107-130422.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mfg_018,ptp-oc,2024-11-07,21,1115.0,319.0,1,with error - Capture id does not exist,1,Capture / ID Handling Error,"capture, does, not, exist",FAIL
tc_conf_ipv4_ifg_005_20240729-125538.log,cisco,1.1,Linux,ipv4_cisco_2,tc_conf_ipv4_ifg_005.tcl,ipv4,2024-07-29,54,36.0,45.0,1,to the remote host.,9,PTP Command / Domain Configuration Error,"command, ptp, v2bc, v2tc, 256",FAIL
tc_conf_dtmf_hvg_010_20241104-121821.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_010,dtmf,2024-11-04,21,46.0,105.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-bc_mfg_019_20241014-155115.log,hirshman_ieee_mul_untag_one_step,1.1,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_mfg_019,ptp-bc,2024-10-14,38,194.0,91.0,0,This test case is only applicable for Telecom Profile ITU-T G.8275.1/Y.1369.1,-1,Normal,No keywords,ABORT
