filename,dut,dut_version,os_version,config,test_case_id,line_number,timestamp,run_date,status,error_msg,suite,raw_line,failure_freq_suite,failure_freq_dut,execution_duration,time_since_last_failure,recent_failure_flag,config_hash,cluster,root_cause_label,keywords
tc_conf_ptp-oc_mhg_006_20241105-115445.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_006,213,2024-11-05 11:54:47.445,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:54:47.445 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,47,0.0,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mhg_006_20241105-115445.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_006,315,2024-11-05 11:54:50.627,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:54:50.627 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,49,3.182,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mhg_006_20241105-115445.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_006,321,2024-11-05 11:54:50.628,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:54:50.628 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,41,0.001,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mhg_006_20241105-115445.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_006,861,2024-11-05 11:55:18.077,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:55:18.077 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,52,27.449,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mhg_008_20241105-115530.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_008,241,2024-11-05 11:55:33.377,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:55:33.377 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,10,0.0,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mhg_008_20241105-115530.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_008,343,2024-11-05 11:55:36.589,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:55:36.589 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,18,3.212,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mhg_008_20241105-115530.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_008,349,2024-11-05 11:55:36.589,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:55:36.589 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,28,0.0,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mhg_008_20241105-115530.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_008,2037,2024-11-05 11:56:19.408,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:56:19.408 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,54,42.819,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mhg_009_20241105-115628.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_009,244,2024-11-05 11:56:31.296,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:56:31.296 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,38,0.0,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mhg_009_20241105-115628.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_009,346,2024-11-05 11:56:34.475,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:56:34.475 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,50,3.179,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mhg_009_20241105-115628.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_009,1496,2024-11-05 11:57:05.280,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:57:05.280 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,56,30.805,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mhg_010_20241105-115714.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_010,263,2024-11-05 11:57:17.196,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:57:17.196 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,35,0.0,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mhg_010_20241105-115714.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_010,365,2024-11-05 11:57:20.381,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:57:20.381 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,35,3.185,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mhg_010_20241105-115714.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_010,1574,2024-11-05 11:57:50.670,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:57:50.670 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,56,30.289,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mhg_012_20241105-115803.log,hirschmann_ieee_untag_slaveonly,1.1,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_012,223,2024-11-05 11:58:05.816,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:58:05.816 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,32,0.0,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mhg_012_20241105-115803.log,hirschmann_ieee_untag_slaveonly,1.1,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_012,314,2024-11-05 11:58:08.487,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:58:08.487 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,19,2.6710000000000003,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mhg_012_20241105-115803.log,hirschmann_ieee_untag_slaveonly,1.1,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_012,937,2024-11-05 11:58:30.595,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:58:30.595 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,32,22.108,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mhg_015_20241105-115846.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_015,227,2024-11-05 11:58:49.308,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:58:49.308 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,44,0.0,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mhg_015_20241105-115846.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_015,329,2024-11-05 11:58:52.494,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:58:52.494 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,16,3.186,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mhg_015_20241105-115846.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_015,1275,2024-11-05 11:59:21.230,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:59:21.230 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,11,28.736,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_001_20241105-115930.log,hirschmann_ieee_untag_slaveonly,1.1,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_001,195,2024-11-05 11:59:33.196,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:59:33.196 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,36,0.0,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_001_20241105-115930.log,hirschmann_ieee_untag_slaveonly,1.1,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_001,274,2024-11-05 11:59:35.352,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,11:59:35.352 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,31,2.156,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_001_20241105-115930.log,hirschmann_ieee_untag_slaveonly,1.1,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_001,1151,2024-11-05 12:00:10.097,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:00:10.097 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,13,34.745,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_004_20241105-120026.log,hirschmann_ieee_untag_slaveonly,1.1,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_004,215,2024-11-05 12:00:28.884,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:00:28.884 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,42,0.0,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_004_20241105-120026.log,hirschmann_ieee_untag_slaveonly,1.1,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_004,294,2024-11-05 12:00:31.040,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:00:31.040 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,33,2.156,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_004_20241105-120026.log,hirschmann_ieee_untag_slaveonly,1.1,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_004,1288,2024-11-05 12:01:12.165,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:01:12.165 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,54,41.125,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_005_20241105-120121.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_005,218,2024-11-05 12:01:24.008,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:01:24.008 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,33,0.0,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_005_20241105-120121.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_005,309,2024-11-05 12:01:26.678,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:01:26.678 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,33,2.67,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_005_20241105-120121.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_005,631,2024-11-05 12:01:43.973,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:01:43.973 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,17,17.295,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_009_20241105-120242.log,hirschmann_ieee_untag_slaveonly,1.3,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_009,244,2024-11-05 12:02:45.188,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:02:45.188 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,48,0.0,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_009_20241105-120242.log,hirschmann_ieee_untag_slaveonly,1.3,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_009,335,2024-11-05 12:02:47.857,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:02:47.857 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,14,2.669,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_009_20241105-120242.log,hirschmann_ieee_untag_slaveonly,1.3,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_009,865,2024-11-05 12:03:07.971,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:03:07.971 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,17,20.114,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_014_20241105-120156.log,hirschmann_ieee_untag_slaveonly,1.1,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_014,228,2024-11-05 12:01:59.283,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:01:59.283 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,60,0.0,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_014_20241105-120156.log,hirschmann_ieee_untag_slaveonly,1.1,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_014,319,2024-11-05 12:02:01.985,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:02:01.985 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,52,2.702,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_014_20241105-120156.log,hirschmann_ieee_untag_slaveonly,1.1,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_014,696,2024-11-05 12:02:19.413,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:02:19.413 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,60,17.428,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_015_20241105-120331.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_015,229,2024-11-05 12:03:33.425,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:03:33.425 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,50,0.0,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_015_20241105-120331.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_015,320,2024-11-05 12:03:36.100,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:03:36.100 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,42,2.675,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_015_20241105-120331.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_015,919,2024-11-05 12:03:57.954,2024-11-05,FAIL,DUT does not transmit PDELAY_RESP message on port P1 1/5,ptp-oc,12:03:57.954 # TEST CASE FAILED :DUT does not transmit PDELAY_RESP message on port P1 1/5,1115.0,234.0,41,21.854,1,8812973,0,Interface / Port Mismatch,"does, not, transmit, message, port"
tc_conf_ptp-oc_mtg_015_20241105-120331.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_015,943,2024-11-05 12:03:58.476,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:03:58.476 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,26,0.522,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_015_20241105-120331.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_015,979,2024-11-05 12:04:00.298,2024-11-05,FAIL,DUT does not transmit PDELAY_RESP message on    #,ptp-oc,12:04:00.298 # Result: FAILED  DUT does not transmit PDELAY_RESP message on    #,1115.0,234.0,27,1.822,1,8812973,4,PTP Transmission / PDELAY_RESP Failure,"dut, #, does, not, transmit"
tc_conf_ptp-oc_mtg_016_20241105-120408.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_016,249,2024-11-05 12:04:10.451,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:04:10.451 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,16,0.0,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_016_20241105-120408.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_016,340,2024-11-05 12:04:13.124,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:04:13.124 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,57,2.673,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_016_20241105-120408.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_016,939,2024-11-05 12:04:35.416,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:04:35.416 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,24,22.292,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_017_20241105-120444.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_017,294,2024-11-05 12:04:47.305,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:04:47.305 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,35,0.0,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_017_20241105-120444.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_017,373,2024-11-05 12:04:49.462,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:04:49.462 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,46,2.157,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_017_20241105-120444.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_017,1925,2024-11-05 12:05:48.992,2024-11-05,FAIL,DUT does not transmit DELAY _REQ message with periodicity >=0 and <= twice min. Delay Request Interval,ptp-oc,12:05:48.992 # TEST CASE FAILED :DUT does not transmit DELAY _REQ message with periodicity >=0 and <= twice min. Delay Request Interval,1115.0,234.0,48,59.53,1,8812973,7,DUT Port / State Mismatch,"dut, not, does, port, message"
tc_conf_ptp-oc_mtg_017_20241105-120444.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_017,1949,2024-11-05 12:05:49.508,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:05:49.508 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,53,0.516,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_mtg_017_20241105-120444.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mtg_017,1986,2024-11-05 12:05:51.333,2024-11-05,FAIL,DUT does not transmit DELAY _REQ message with   #,ptp-oc,12:05:51.333 # Result: FAILED  DUT does not transmit DELAY _REQ message with   #,1115.0,234.0,12,1.825,1,8812973,7,DUT Port / State Mismatch,"dut, not, does, port, message"
tc_conf_ptp-oc_mtg_018_20241105-183757.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mtg_018,274,2024-11-05 18:38:02.492,2024-11-05,FAIL,with error - Capture id does not exist,ptp-oc,18:38:02.492 .     Command failed with error - Capture id does not exist,1115.0,319.0,37,0.0,1,56289278,1,Capture / ID Handling Error,"error, -, capture, id, does"
tc_conf_ptp-oc_mtg_018_20241105-183757.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mtg_018,286,2024-11-05 18:38:12.727,2024-11-05,FAIL,with error - Capture id does not exist,ptp-oc,18:38:12.727 .     Command failed with error - Capture id does not exist,1115.0,319.0,12,10.235,1,56289278,1,Capture / ID Handling Error,"error, -, capture, id, does"
tc_conf_ptp-oc_mtg_018_20241105-183757.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mtg_018,522,2024-11-05 18:38:22.953,2024-11-05,FAIL,with error - Capture id does not exist,ptp-oc,18:38:22.953 .     Command failed with error - Capture id does not exist,1115.0,319.0,48,10.226,1,56289278,1,Capture / ID Handling Error,"error, -, capture, id, does"
tc_conf_ptp-oc_mtg_018_20241105-183757.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mtg_018,676,2024-11-05 18:38:32.993,2024-11-05,FAIL,with error - Capture id does not exist,ptp-oc,18:38:32.993 .     Command failed with error - Capture id does not exist,1115.0,319.0,39,10.04,1,56289278,1,Capture / ID Handling Error,"error, -, capture, id, does"
tc_conf_ptp-oc_mtg_018_20241105-183757.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mtg_018,677,2024-11-05 18:38:43.205,2024-11-05,FAIL,with error - Capture id does not exist,ptp-oc,18:38:43.205 .     Command failed with error - Capture id does not exist,1115.0,319.0,33,10.212,1,56289278,1,Capture / ID Handling Error,"error, -, capture, id, does"
tc_conf_ptp-oc_mtg_018_20241105-183757.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mtg_018,678,2024-11-05 18:38:53.414,2024-11-05,FAIL,with error - Capture id does not exist,ptp-oc,18:38:53.414 .     Command failed with error - Capture id does not exist,1115.0,319.0,15,10.209,1,56289278,1,Capture / ID Handling Error,"error, -, capture, id, does"
tc_conf_ptp-oc_mtg_018_20241105-183934.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mtg_018,263,2024-11-05 18:39:39.424,2024-11-05,FAIL,with error - Capture id does not exist,ptp-oc,18:39:39.424 .     Command failed with error - Capture id does not exist,1115.0,319.0,37,46.01,1,56289278,1,Capture / ID Handling Error,"error, -, capture, id, does"
tc_conf_ptp-oc_mtg_018_20241105-183934.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mtg_018,276,2024-11-05 18:39:49.639,2024-11-05,FAIL,with error - Capture id does not exist,ptp-oc,18:39:49.639 .     Command failed with error - Capture id does not exist,1115.0,319.0,43,10.215,1,56289278,1,Capture / ID Handling Error,"error, -, capture, id, does"
tc_conf_ptp-oc_mtg_018_20241105-183934.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mtg_018,947,2024-11-05 18:39:59.903,2024-11-05,FAIL,with error - Capture id does not exist,ptp-oc,18:39:59.903 .     Command failed with error - Capture id does not exist,1115.0,319.0,13,10.264,1,56289278,1,Capture / ID Handling Error,"error, -, capture, id, does"
tc_conf_ptp-oc_mtg_018_20241105-183934.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mtg_018,1390,2024-11-05 18:40:06.502,2024-11-05,FAIL,DUT does not sixteen Delay request messages packets per seconds.,ptp-oc,18:40:06.502 # TEST CASE FAILED :DUT does not sixteen Delay request messages packets per seconds.,1115.0,319.0,13,6.599,1,56289278,7,DUT Port / State Mismatch,"dut, not, does, port, message"
tc_conf_ptp-oc_mtg_018_20241105-183934.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mtg_018,1401,2024-11-05 18:40:07.505,2024-11-05,FAIL,DUT does not sixteen Delay request messages     #,ptp-oc,18:40:07.505 # Result: FAILED  DUT does not sixteen Delay request messages     #,1115.0,319.0,27,1.003,1,56289278,7,DUT Port / State Mismatch,"dut, not, does, port, message"
tc_conf_ptp-oc_mtg_019_20241105-155824.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-bc_mtg_019,265,2024-11-05 15:58:29.743,2024-11-05,FAIL,with error - Capture id does not exist,ptp-oc,15:58:29.743 .     Command failed with error - Capture id does not exist,1115.0,319.0,30,0.0,1,56289278,1,Capture / ID Handling Error,"error, -, capture, id, does"
tc_conf_ptp-oc_mtg_019_20241105-155824.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-bc_mtg_019,417,2024-11-05 15:58:39.962,2024-11-05,FAIL,with error - Capture id does not exist,ptp-oc,15:58:39.962 .     Command failed with error - Capture id does not exist,1115.0,319.0,14,10.219,1,56289278,1,Capture / ID Handling Error,"error, -, capture, id, does"
tc_conf_ptp-oc_pcg_001_20241105-120630.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_pcg_001,240,2024-11-05 12:06:32.333,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:06:32.333 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,17,0.0,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
tc_conf_ptp-oc_pcg_001_20241105-120630.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_pcg_001,342,2024-11-05 12:06:35.514,2024-11-05,FAIL,or test result may be in correct.,ptp-oc,12:06:35.514 ? Test execution may FAIL or test result may be in correct.,1115.0,234.0,30,3.181,1,8812973,3,Test Result / Validation Issue,"or, test, result, may, be"
